ISCO 08 Code,ISEI value,Title DE/FR
8153,18.0,"DE: Bediener von Nähmaschinen
FR: Conducteurs de machines à coudre"
8154,19.0,"DE: Bediener von Bleich- und Färbemaschinen
FR: Conducteurs de machines à blanchir, à teindre et à nettoyer les tissus"
8155,22.0,"DE: Bediener von Pelz- und Lederzurichtungs- und -vorbereitungsmaschinen
FR: Conducteurs de machines à préparer les fourrures et le cuir"
8156,18.0,"DE: Bediener von Maschinen zur Schuhherstellung und verwandte Berufe
FR: Conducteurs de machines pour la fabrication des chaussures et assimilés"
8157,24.0,"DE: Bediener von Wäschereimaschinen
FR: Conducteurs de machines de blanchisserie"
8159,27.0,"DE: Bediener von Maschinen zur Herstellung von Textil-, Pelz- und Lederwaren, anderweitig nicht genannt
FR: Conducteurs de machines pour la fabrication de produits textiles et d’articles en fourrure et en cuir, non classés ailleurs"
8160,22.0,"DE: Bediener von Maschinen zur Herstellung von Nahrungs- und Genussmitteln
FR: Conducteurs de machines pour la fabrication de denrées alimentaires et de produits connexes"
8170,29.0,"DE: Bediener von Anlagen zur Holzaufbereitung und Papierherstellung
FR: Conducteurs d’installations pour la fabrication du papier et pour le travail du bois"
8171,33.0,"DE: Bediener von Anlagen zur Zellstoff- und Papierherstellung
FR: Conducteurs d’installations pour la fabrication du papier et de la pâte à papier"
8172,27.0,"DE: Bediener von Anlagen zur Holzaufbereitung
FR: Conducteurs d’installations pour le travail du bois"
8180,29.0,"DE: Bediener sonstiger stationärer Anlagen und Maschinen
FR: Autres conducteurs de machines et d’installations fixes"
8181,25.0,"DE: Bediener von Anlagen zur Glas- und Keramikherstellung
FR: Conducteurs d’installations de verrerie et de céramique"
8182,26.0,"DE: Bediener von Dampfmaschinen und -kesseln
FR: Chauffeurs de machines à vapeur et de chaudières"
8183,27.0,"DE: Bediener von Verpackungs-, Abfüll- und Etikettiermaschinen
FR: Conducteurs de machines d’emballage, d’embouteillage et d’étiquetage"
8189,30.0,"DE: Bediener stationärer Anlagen und Maschinen, anderweitig nicht genannt
FR: Conducteurs de machines et d’installations fixes non classés ailleurs"
8200,29.0,"DE: Montageberufe
FR: Ouvriers de l’assemblage"
8210,29.0,"DE: Montageberufe
FR: Ouvriers de l’assemblage"
8211,33.0,"DE: Berufe der Montage von mechanischen Bauteilen
FR: Monteurs en construction mécanique"
8212,27.0,"DE: Berufe der Montage von elektrischen und elektronischen Geräten
FR: Monteurs d’appareils électriques et électroniques"
8219,28.0,"DE: Montageberufe, anderweitig nicht genannt
FR: Monteurs et assembleurs non classés ailleurs"
8300,36.0,"DE: Fahrzeugführer und Bediener mobiler Anlagen
FR: Conducteurs de véhicules et d’engins lourds de levage et de manœuvre"
8310,44.0,"DE: Lokomotivführer und verwandte Berufe
FR: Conducteurs de locomotives et assimilés"
8311,52.0,"DE: Lokomotivführer
FR: Conducteurs de locomotives"
8312,35.0,"DE: Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb
FR: Serre-freins, aiguilleurs et agents de manœuvre"
8320,36.0,"DE: Kraftfahrzeugführer
FR: Conducteurs d’automobiles, de camionnettes et de motocycles"
8321,33.0,"DE: Kraftradfahrer
FR: Conducteurs de motocycles"
8322,36.0,"DE: Personenkraftwagen-, Taxi-, Kleintransporter- und Kleinbusfahrer
FR: Chauffeurs de taxi et conducteurs d’automobiles et de camionnettes"
8330,36.0,"DE: Fahrer schwerer Lastkraftwagen und Busse
FR: Conducteurs de poids lourds et d’autobus"
8331,37.0,"DE: Busfahrer und Straßenbahnführer
FR: Conducteurs d’autobus et de tramways"
8332,36.0,"DE: Fahrer schwerer Lastkraftwagen
FR: Conducteurs de poids lourds et de camions"
8340,31.0,"DE: Bediener mobiler Anlagen
FR: Conducteurs de matériels et engins mobiles"
8341,22.0,"DE: Führer von mobilen land- und forstwirtschaftlichen Maschinen
FR: Conducteurs d’engins mobiles agricoles et forestiers"
8342,35.0,"DE: Führer von Erdbewegungs- und verwandten Maschinen
FR: Conducteurs d’engins de terrassement et de matériels similaires"
8343,35.0,"DE: Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen
FR: Conducteurs de grues, d’engins de levage divers et de matériels similaires"
8344,29.0,"DE: Gabelstaplerfahrer und verwandte Berufe
FR: Conducteurs de chariots élévateurs"
8350,44.0,"DE: Deckspersonal auf Schiffen und verwandte Berufe
FR: Matelots de pont et assimilés"
9000,20.0,"DE: Hilfsarbeitskräfte
FR: Professions élémentaires"
9100,17.0,"DE: Reinigungspersonal und Hilfskräfte
FR: Aides de ménage"
9110,17.0,"DE: Reinigungspersonal und Hilfskräfte in Privathaushalten, Hotels und Büros
FR: Aides de ménage et agents d’entretien à domicile et dans les hôtels et bureaux"
9111,17.0,"DE: Reinigungspersonal und Hilfskräfte in Privathaushalten
FR: Aides de ménage à domicile"
9112,16.0,"DE: Reinigungspersonal und Hilfskräfte in Büros, Hotels und anderen Einrichtungen
FR: Agents d’entretien dans les bureaux, les hôtels et autres établissements"
9120,20.0,"DE: Reinigungspersonal für Fahrzeuge, Fenster, Wäsche und sonstige manuelle Reinigungsberufe
FR: Laveurs de véhicules et de vitres, laveurs de linge et autres nettoyeurs manuels"
9121,19.0,"DE: Handwäscher und Handbügler
FR: Laveurs et repasseurs de linge à la main"
9122,20.0,"DE: Fahrzeugreiniger
FR: Laveurs de véhicules"
9123,20.0,"DE: Fensterputzer
FR: Laveurs de vitres"
9129,20.0,"DE: Sonstiges Reinigungspersonal
FR: Autres nettoyeurs"
9200,14.0,"DE: Hilfsarbeiter in der Land- und Forstwirtschaft und Fischerei
FR: Manœuvres de l’agriculture, de la pêche et de la sylviculture"
9210,15.0,"DE: Hilfsarbeiter in der Land- und Forstwirtschaft und Fischerei
FR: Manœuvres de l’agriculture, de la pêche et de la sylviculture"
9211,16.0,"DE: Hilfsarbeiter im Ackerbau
FR: Manœuvres de l’agriculture"
9212,20.0,"DE: Hilfsarbeiter in der Tierhaltung
FR: Manœuvres de l’élevage"
9213,18.0,"DE: Hilfsarbeiter in Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt)
FR: Manœuvres de l’agriculture et de l’élevage"
9214,16.0,"DE: Hilfsarbeiter im Gartenbau
FR: Manœuvres, cultures maraîchères et horticulture"
9215,19.0,"DE: Hilfsarbeiter in der Forstwirtschaft
FR: Manœuvres forestiers"
9216,19.0,"DE: Hilfsarbeiter in der Fischerei und Aquakultur
FR: Manœuvres pêcheurs et aquaculteurs"
9300,24.0,"DE: Hilfsarbeiter im Bergbau, im Bau, bei der Herstellung von Waren und im Transportwesen
FR: Manœuvres des mines, du bâtiment et des travaux publics, des industries manufacturières et des transports"
9310,22.0,"DE: Hilfsarbeiter im Bergbau und im Bau
FR: Manœuvres des mines, du bâtiment et des travaux publics"
9311,24.0,"DE: Hilfsarbeiter im Bergbau und in der Gewinnung von Steinen und Erden
FR: Manœuvres des mines et des carrières"
9312,23.0,"DE: Hilfsarbeiter im Tiefbau
FR: Manœuvres de chantier de travaux publics"
9313,22.0,"DE: Hilfsarbeiter im Hochbau
FR: Manœuvres du bâtiment"
9320,23.0,"DE: Hilfsarbeiter bei der Herstellung von Waren
FR: Manœuvres des industries manufacturières"
9321,23.0,"DE: Verpacker
FR: Emballeurs à la main et autres manœuvres des industries manufacturières"
9329,21.0,"DE: Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt
FR: Manœuvres des industries manufacturières non classés ailleurs"
9330,27.0,"DE: Hilfsarbeiter in Transport und Lagerei
FR: Manœuvres des transports et de l’entreposage"
9331,21.0,"DE: Führer von Handwagen und pedalbetriebenen Fahrzeugen
FR: Conducteurs de véhicules à bras et à pédales"
9332,31.0,"DE: Führer von Fahrzeugen und Maschinen mit Zugtierantrieb
FR: Conducteurs de véhicules et de machines à traction animale"
9333,28.0,"DE: Frachtarbeiter und verwandte Berufe
FR: Manutentionnaires"
9334,20.0,"DE: Regalbetreuer und -auffüller
FR: Garnisseurs de rayons"
9400,15.0,"DE: Hilfskräfte in der Nahrungsmittelzubereitung
FR: Assistants de fabrication de l’alimentation"
9410,15.0,"DE: Hilfskräfte in der Nahrungsmittelzubereitung
FR: Assistants de fabrication de l’alimentation"
9411,20.0,"DE: Zubereiter von Fast Food und anderen Imbissen
FR: Cuisiniers, restauration rapide"
9412,10.0,"DE: Küchenhilfen
FR: Aides de cuisine"
9500,25.0,"DE: Straßenhändler und auf der Straße arbeitende Dienstleistungskräfte
FR: Vendeurs ambulants et autres travailleurs des petits métiers des rues et assimilés"
9510,22.0,"DE: Auf der Straße arbeitende Dienstleistungskräfte und verwandte Berufe
FR: Travailleurs des petits métiers des rues et assimilés"
9520,26.0,"DE: Straßenverkäufer (ohne Lebensmittel)
FR: Vendeurs ambulants (à l’exception de l’alimentation)"
9600,26.0,"DE: Abfallentsorgungsarbeiter und sonstige Hilfsarbeitskräfte
FR: Éboueurs et autres travailleurs non qualifiés"
9610,17.0,"DE: Abfallentsorgungsarbeiter
FR: Éboueurs"
9611,18.0,"DE: Arbeiter in der Abfall- und Wertstoffsammlung
FR: Manœuvres, enlèvement des ordures et matériel recyclable"
9612,17.0,"DE: Arbeiter in der Abfallsortierung
FR: Trieurs de déchets"
9613,17.0,"DE: Straßenkehrer und verwandte Berufe
FR: Balayeurs et manœuvres assimilés"
9620,29.0,"DE: Sonstige Hilfsarbeitskräfte
FR: Autres professions élémentaires"
9621,30.0,"DE: Boten, Paketauslieferer und Gepäckträger
FR: Messagers, porteurs de bagages et livreurs de colis"
9622,20.0,"DE: Gelegenheitsarbeiter
FR: Manœuvres polyvalents"
9623,34.0,"DE: Zählerableser, Automatenbefüller und -kassierer
FR: Encaisseurs de distributeurs automatiques à prépaiement et releveurs de compteurs"
9624,20.0,"DE: Wasserträger und Brennholzsammler
FR: Porteurs d’eau et ramasseurs de bois de feu"
9629,20.0,"DE: Hilfsarbeitskräfte, anderweitig nicht genannt
FR: Professions élémentaires non classées ailleurs"
9998,,"DE: FLAGGED FOR CHECKING
FR: FLAGGED FOR CHECKING"
9999,,"DE: NOT CODABLE
FR: NOT CODABLE"
